Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2010,20,MW,2,9790,4420,2240,2070,5.04,4.0,0.9,3.5
2010,21,MW,2,9580,4340,2240,1990,5.51,1.4,-0.88,-4.33
2010,22,MW,2,9340,4150,2140,1900,24.37,17.9,14.44,15.85
2010,23,MW,2,7410,3340,1710,1510,-17.85,-18.54,-20.47,-22.96
2010,24,MW,2,9040,4030,1990,1840,2.03,-1.23,-8.29,-3.16
2010,25,MW,2,8810,3970,2070,1780,0.46,-4.11,-7.17,-7.77
2010,26,MW,2,8730,3820,1950,1780,6.2,-0.78,-5.34,-1.66
2010,27,MW,2,8610,3930,1980,1880,18.27,16.27,10.0,14.63
2010,28,MW,2,7050,3070,1560,1420,-18.4,-22.28,-25.36,-20.22
2010,29,MW,2,8400,3700,1880,1690,-1.41,-5.61,-9.62,-7.65
2010,30,MW,2,8420,3860,1880,1710,0.6,0.78,-8.74,-1.72
2010,31,MW,2,8220,3710,1820,1650,-2.14,-5.36,-14.15,-5.71
2010,32,MW,2,8530,3940,2000,1710,3.65,5.63,1.52,-1.16
2010,33,MW,2,7910,3550,1810,1570,-4.35,-5.59,-6.7,-9.25
2010,34,MW,2,8660,3880,1910,1750,3.59,3.19,-4.5,0.0
2010,35,MW,2,9060,4070,1980,1740,3.66,3.04,-3.41,-3.87
2010,36,MW,2,9160,4020,1990,1650,3.27,2.03,-1.97,-12.7
2010,37,MW,2,7080,3080,1500,1330,2.91,0.33,-7.98,-7.64
2010,38,MW,2,8780,3840,1900,1650,2.57,1.59,-2.06,-6.25
2010,39,MW,2,8990,3920,1900,1720,1.81,-0.76,-6.4,-9.47
2010,40,MW,2,8970,4130,2040,1810,6.41,10.13,9.68,0.56
2010,41,MW,2,8890,3940,1880,1760,3.01,2.07,-2.08,-5.88
2010,42,MW,2,7780,3510,1700,1550,3.46,4.46,-0.58,-1.27
2010,43,MW,2,9080,4050,1980,1750,4.49,4.38,0.51,-4.37
2010,44,MW,2,8990,4070,2020,1750,3.81,3.56,0.5,-1.69
2010,45,MW,2,8620,3930,1920,1770,1.53,3.69,2.67,-1.12
2010,46,MW,2,8310,3690,1820,1640,5.32,5.73,3.41,1.23
2010,47,MW,2,8930,3980,1980,1760,5.68,5.57,2.06,2.33
2010,48,MW,2,6130,2730,1330,1240,-1.29,-2.5,-6.99,-6.06
2010,49,MW,2,8620,3990,1920,1850,5.12,6.12,-4.0,4.52
2010,50,MW,2,9120,4120,2060,1810,7.04,5.37,0.49,-3.72
2010,51,MW,2,6890,3230,1670,1460,-18.85,-18.84,-23.39,-19.78
2010,52,MW,2,6490,3080,1650,1470,4.34,0.0,-1.2,-2.0
2011,1,MW,2,6220,3090,1590,1470,3.67,6.55,-6.47,6.52
2011,2,MW,2,12050,5810,3020,2490,19.07,16.43,10.22,8.26
2011,3,MW,2,11420,5280,2680,2060,15.7,17.33,15.02,5.1
2011,4,MW,2,10750,4790,2400,1770,10.48,7.88,2.13,-6.35
2011,5,MW,2,11880,5230,2480,1920,4.76,0.58,-9.82,-9.0
2011,6,MW,2,10490,4640,2240,1650,-2.51,-5.5,-12.5,-18.32
2011,7,MW,2,10490,4480,2210,1750,8.59,5.91,-1.34,-4.37
2011,8,MW,2,10810,4760,2260,1840,14.03,13.88,3.67,1.66
2011,9,MW,2,10120,4370,2100,1760,-5.24,-8.0,-10.64,-19.27
2011,10,MW,2,11080,4890,2390,2050,-0.89,-1.81,-5.53,-8.48
2011,11,MW,2,11000,4860,2340,2140,0.09,-0.41,-7.14,-3.6
2011,12,MW,2,10920,4920,2290,2130,13.99,10.07,2.23,-1.84
2011,13,MW,2,10930,4870,2320,2070,-1.89,-1.81,-6.07,-10.0
2011,14,MW,2,10930,4890,2290,2100,8.54,6.77,-4.58,2.44
2011,15,MW,2,10710,4700,2200,1940,10.87,9.05,2.8,2.11
2011,16,MW,2,10070,4440,2070,1710,3.71,4.23,-1.9,-7.57
2011,17,MW,2,9290,4110,2020,1770,-7.65,-11.61,-12.17,-18.06
2011,18,MW,2,5930,2690,1410,1120,-41.58,-41.77,-39.74,-47.66
2011,19,MW,2,9470,4510,2370,2000,-1.25,4.4,9.22,1.01
2011,20,MW,2,8860,4110,2030,1810,-9.5,-7.01,-9.38,-12.56
2011,21,MW,2,9260,4340,2130,1910,-3.34,0.0,-4.91,-4.02
2011,22,MW,2,8820,4060,2100,1820,-5.57,-2.17,-1.87,-4.21
2011,23,MW,2,8050,3600,1800,1580,8.64,7.78,5.26,4.64
2011,24,MW,2,9730,4490,2280,2010,7.63,11.41,14.57,9.24
2011,25,MW,2,10130,4930,2110,2410,14.98,24.18,1.93,35.39
2011,26,MW,2,8970,4100,2000,1830,2.75,7.33,2.56,2.81
2011,27,MW,2,8860,4060,2010,1750,2.9,3.31,1.52,-6.91
2011,28,MW,2,6930,3170,1500,1360,-1.7,3.26,-3.85,-4.23
2011,29,MW,2,8370,3780,1820,1640,-0.36,2.16,-3.19,-2.96
2011,30,MW,2,8480,3800,1860,1600,0.71,-1.55,-1.06,-6.43
2011,31,MW,2,8330,3820,1830,1640,1.34,2.96,0.55,-0.61
2011,32,MW,2,8450,3760,1850,1610,-0.94,-4.57,-7.5,-5.85
2011,33,MW,2,8360,3700,1730,1570,5.69,4.23,-4.42,0.0
2011,34,MW,2,8250,3730,1700,1610,-4.73,-3.87,-10.99,-8.0
2011,35,MW,2,8610,3800,1860,1570,-4.97,-6.63,-6.06,-9.77
2011,36,MW,2,8850,3890,1880,1680,-3.38,-3.23,-5.53,1.82
2011,37,MW,2,6720,2940,1360,1320,-5.08,-4.55,-9.33,-0.75
2011,38,MW,2,8760,3820,1810,1660,-0.23,-0.52,-4.74,0.61
2011,39,MW,2,8640,3810,1830,1640,-3.89,-2.81,-3.68,-4.65
2011,40,MW,2,7780,3470,1640,1520,-13.27,-15.98,-19.61,-16.02
2011,41,MW,2,8660,3890,1830,1710,-2.59,-1.27,-2.66,-2.84
2011,42,MW,2,7420,3290,1600,1510,-4.63,-6.27,-5.88,-2.58
2011,43,MW,2,8640,3780,1740,1680,-4.85,-6.67,-12.12,-4.0
2011,44,MW,2,8710,3850,1860,1690,-3.11,-5.41,-7.92,-3.43
2011,45,MW,2,8760,3840,1840,1670,1.62,-2.29,-4.17,-5.65
2011,46,MW,2,7290,3220,1550,1350,-12.27,-12.74,-14.84,-17.68
2011,47,MW,2,9760,4290,2050,1830,9.29,7.79,3.54,3.98
2011,48,MW,2,6110,2640,1260,1130,-0.33,-3.3,-5.26,-8.87
2011,49,MW,2,8420,3700,1710,1580,-2.32,-7.27,-10.94,-14.59
2011,50,MW,2,8910,4040,2010,1730,-2.3,-1.94,-2.43,-4.42
2011,51,MW,2,9080,4210,2070,1780,31.79,30.34,23.95,21.92
2011,52,MW,2,8840,4180,2090,1890,36.21,35.71,26.67,28.57
2012,1,MW,2,670,340,230,180,-89.23,-89.0,-85.53,-87.76
2012,2,MW,2,9780,4740,2630,2120,-18.84,-18.42,-12.91,-14.86
2012,3,MW,2,12550,5650,2910,2430,9.89,7.01,8.58,17.96
2012,4,MW,2,10640,4610,2350,1810,-1.02,-3.76,-2.08,2.26
2012,5,MW,2,9080,3960,2030,1500,-23.57,-24.28,-18.15,-21.88
2012,6,MW,2,11500,5010,2550,1890,9.63,7.97,13.84,14.55
2012,7,MW,2,11110,4670,2220,1870,5.91,4.24,0.45,6.86
2012,8,MW,2,10520,4570,2200,1800,-2.68,-3.99,-2.65,-2.17
2012,9,MW,2,10440,4540,2130,1870,3.16,3.89,1.43,6.25
2012,10,MW,2,11520,4950,2370,2050,3.97,1.23,-0.84,0.0
2012,11,MW,2,11360,4980,2330,2000,3.27,2.47,-0.43,-6.54
2012,12,MW,2,11220,5010,2310,2210,2.75,1.83,0.87,3.76
2012,13,MW,2,10540,4700,2250,2060,-3.57,-3.49,-3.02,-0.48
2012,14,MW,2,11020,4790,2360,1910,0.82,-2.04,3.06,-9.05
2012,15,MW,2,10400,4550,2230,1840,-2.89,-3.19,1.36,-5.15
2012,16,MW,2,9920,4320,1930,1840,-1.49,-2.7,-6.76,7.6
2012,17,MW,2,10190,4360,2000,1760,9.69,6.08,-0.99,-0.56
2012,18,MW,2,10000,4490,2150,1890,68.63,66.91,52.48,68.75
2012,19,MW,2,9880,4590,2330,1810,4.33,1.77,-1.69,-9.5
2012,20,MW,2,9410,4230,1980,1820,6.21,2.92,-2.46,0.55
2012,21,MW,2,9330,4190,2010,1760,0.76,-3.46,-5.63,-7.85
2012,22,MW,2,8970,4120,2010,1800,1.7,1.48,-4.29,-1.1
2012,23,MW,2,7320,3250,1580,1350,-9.07,-9.72,-12.22,-14.56
2012,24,MW,2,9280,4170,1920,1730,-4.62,-7.13,-15.79,-13.93
2012,25,MW,2,8790,3920,1890,1650,-13.23,-20.49,-10.43,-31.54
2012,26,MW,2,8760,3960,1900,1630,-2.34,-3.41,-5.0,-10.93
2012,27,MW,2,8830,4110,2010,1810,-0.34,1.23,0.0,3.43
2012,28,MW,2,6920,3140,1450,1350,-0.14,-0.95,-3.33,-0.74
2012,29,MW,2,8000,3510,1680,1510,-4.42,-7.14,-7.69,-7.93
2012,30,MW,2,8400,3760,1750,1590,-0.94,-1.05,-5.91,-0.62
2012,31,MW,2,8460,3800,1790,1600,1.56,-0.52,-2.19,-2.44
2012,32,MW,2,8360,3750,1800,1550,-1.07,-0.27,-2.7,-3.73
2012,33,MW,2,8050,3590,1650,1560,-3.71,-2.97,-4.62,-0.64
2012,34,MW,2,8110,3510,1640,1440,-1.7,-5.9,-3.53,-10.56
2012,35,MW,2,8590,3670,1680,1520,-0.23,-3.42,-9.68,-3.18
2012,36,MW,2,7060,3020,1400,1300,-20.23,-22.37,-25.53,-22.62
2012,37,MW,2,6450,2890,1340,1260,-4.02,-1.7,-1.47,-4.55
2012,38,MW,2,9790,4260,1980,1780,11.76,11.52,9.39,7.23
2012,39,MW,2,8860,3820,1800,1630,2.55,0.26,-1.64,-0.61
2012,40,MW,2,8800,3930,1810,1720,13.11,13.26,10.37,13.16
2012,41,MW,2,8610,3790,1790,1620,-0.58,-2.57,-2.19,-5.26
2012,42,MW,2,7520,3250,1440,1450,1.35,-1.22,-10.0,-3.97
2012,43,MW,2,8360,3720,1700,1530,-3.24,-1.59,-2.3,-8.93
2012,44,MW,2,8580,3730,1710,1680,-1.49,-3.12,-8.06,-0.59
2012,45,MW,2,8070,3580,1730,1530,-7.88,-6.77,-5.98,-8.38
2012,46,MW,2,7780,3380,1600,1410,6.72,4.97,3.23,4.44
2012,47,MW,2,7760,3330,1600,1390,-20.49,-22.38,-21.95,-24.04
2012,48,MW,2,6460,2820,1340,1260,5.73,6.82,6.35,11.5
2012,49,MW,2,7310,3180,1500,1330,-13.18,-14.05,-12.28,-15.82
2012,50,MW,2,7930,3490,1760,1530,-11.0,-13.61,-12.44,-11.56
2012,51,MW,2,6800,3060,1510,1300,-25.11,-27.32,-27.05,-26.97
2012,52,MW,2,16440,7590,4050,3470,85.97,81.58,93.78,83.6
2013,1,MW,2,5740,2610,1420,1150,756.72,667.65,517.39,538.89
2013,2,MW,2,10210,4540,2330,1900,4.4,-4.22,-11.41,-10.38
2013,3,MW,2,13180,5600,2830,2400,5.02,-0.88,-2.75,-1.23
2013,4,MW,2,10380,4360,2150,1660,-2.44,-5.42,-8.51,-8.29
2013,5,MW,2,11360,4650,2230,1780,25.11,17.42,9.85,18.67
2013,6,MW,2,10290,4230,2050,1700,-10.52,-15.57,-19.61,-10.05
2013,7,MW,2,10520,4390,2100,1700,-5.31,-6.0,-5.41,-9.09
2013,8,MW,2,9630,4120,1920,1700,-8.46,-9.85,-12.73,-5.56
2013,9,MW,2,10620,4570,2140,1820,1.72,0.66,0.47,-2.67
2013,10,MW,2,10700,4630,2100,1900,-7.12,-6.46,-11.39,-7.32
2013,11,MW,2,10780,4640,2100,2010,-5.11,-6.83,-9.87,0.5
2013,12,MW,2,11030,4770,2130,2020,-1.69,-4.79,-7.79,-8.6
2013,13,MW,2,10500,4530,2090,1870,-0.38,-3.62,-7.11,-9.22
2013,14,MW,2,9740,4120,1890,1680,-11.62,-13.99,-19.92,-12.04
2013,15,MW,2,10260,4340,1980,1800,-1.35,-4.62,-11.21,-2.17
2013,16,MW,2,9800,4270,1900,1750,-1.21,-1.16,-1.55,-4.89
2013,17,MW,2,9910,4530,2110,1900,-2.75,3.9,5.5,7.95
2013,18,MW,2,9820,4470,2120,1820,-1.8,-0.45,-1.4,-3.7
2013,19,MW,2,9240,4120,2000,1710,-6.48,-10.24,-14.16,-5.52
2013,20,MW,2,8920,3980,1860,1670,-5.21,-5.91,-6.06,-8.24
2013,21,MW,2,7370,3360,1620,1320,-21.01,-19.81,-19.4,-25.0
2013,22,MW,2,7910,3610,1780,1520,-11.82,-12.38,-11.44,-15.56
2013,23,MW,2,9200,4130,1920,1660,25.68,27.08,21.52,22.96
2013,24,MW,2,5910,2710,1290,1150,-36.31,-35.01,-32.81,-33.53
2013,25,MW,2,9560,4440,2100,1840,8.76,13.27,11.11,11.52
2013,26,MW,2,10030,4500,2210,1780,14.5,13.64,16.32,9.2
2013,27,MW,2,5730,2570,1270,990,-35.11,-37.47,-36.82,-45.3
2013,28,MW,2,9310,4150,1920,1650,34.54,32.17,32.41,22.22
2013,29,MW,2,8640,3850,1760,1590,8.0,9.69,4.76,5.3
2013,30,MW,2,8380,3590,1720,1480,-0.24,-4.52,-1.71,-6.92
2013,31,MW,2,8730,3820,1770,1560,3.19,0.53,-1.12,-2.5
2013,32,MW,2,8670,3710,1670,1510,3.71,-1.07,-7.22,-2.58
2013,33,MW,2,8540,3660,1690,1490,6.09,1.95,2.42,-4.49
2013,34,MW,2,8570,3740,1730,1590,5.67,6.55,5.49,10.42
2013,35,MW,2,8720,3710,1690,1470,1.51,1.09,0.6,-3.29
2013,36,MW,2,6630,2880,1280,1170,-6.09,-4.64,-8.57,-10.0
2013,37,MW,2,9260,3980,1770,1620,43.57,37.72,32.09,28.57
2013,38,MW,2,8740,3740,1730,1550,-10.73,-12.21,-12.63,-12.92
2013,39,MW,2,7180,3090,1430,1280,-18.96,-19.11,-20.56,-21.47
2013,40,MW,2,9800,4210,1910,1730,11.36,7.12,5.52,0.58
2013,41,MW,2,7200,3130,1380,1390,-16.38,-17.41,-22.91,-14.2
2013,42,MW,2,6510,2810,1260,1230,-13.43,-13.54,-12.5,-15.17
2013,43,MW,2,9050,3970,1810,1650,8.25,6.72,6.47,7.84
2013,44,MW,2,9140,3990,1770,1660,6.53,6.97,3.51,-1.19
2013,45,MW,2,8820,3830,1690,1600,9.29,6.98,-2.31,4.58
2013,46,MW,2,7670,3340,1550,1430,-1.41,-1.18,-3.12,1.42
2013,47,MW,2,8670,3690,1670,1620,11.73,10.81,4.38,16.55
2013,48,MW,2,6780,3020,1420,1310,4.95,7.09,5.97,3.97
2013,49,MW,2,7510,3250,1500,1390,2.74,2.2,0.0,4.51
2013,50,MW,2,8410,3790,1900,1650,6.05,8.6,7.95,7.84
2013,51,MW,2,8440,3890,1940,1740,24.12,27.12,28.48,33.85
2013,52,MW,2,6140,2840,1470,1310,-62.65,-62.58,-63.7,-62.25
2014,1,MW,2,2320,1110,580,500,-59.58,-57.47,-59.15,-56.52
2014,2,MW,2,11020,5030,2580,2150,7.93,10.79,10.73,13.16
2014,3,MW,2,12370,5380,2610,2220,-6.15,-3.93,-7.77,-7.5
2014,4,MW,2,9510,4060,1930,1670,-8.38,-6.88,-10.23,0.6
2014,5,MW,2,11160,4700,2220,1690,-1.76,1.08,-0.45,-5.06
2014,6,MW,2,10570,4120,1950,1560,2.72,-2.6,-4.88,-8.24
2014,7,MW,2,10570,4270,1950,1670,0.48,-2.73,-7.14,-1.76
2014,8,MW,2,9660,3970,1800,1560,0.31,-3.64,-6.25,-8.24
2014,9,MW,2,10840,4500,2040,1860,2.07,-1.53,-4.67,2.2
2014,10,MW,2,10840,4460,1920,1840,1.31,-3.67,-8.57,-3.16
2014,11,MW,2,10910,4580,2030,1890,1.21,-1.29,-3.33,-5.97
2014,12,MW,2,10830,4660,2050,1970,-1.81,-2.31,-3.76,-2.48
2014,13,MW,2,11190,4780,2180,2000,6.57,5.52,4.31,6.95
2014,14,MW,2,10770,4500,1980,1820,10.57,9.22,4.76,8.33
2014,15,MW,2,10140,4360,1770,1800,-1.17,0.46,-10.61,0.0
2014,16,MW,2,10060,4260,1830,1780,2.65,-0.23,-3.68,1.71
2014,17,MW,2,9800,4420,1950,1870,-1.11,-2.43,-7.58,-1.58
2014,18,MW,2,10500,4660,2100,1920,6.92,4.25,-0.94,5.49
2014,19,MW,2,9750,4260,1870,1850,5.52,3.4,-6.5,8.19
2014,20,MW,2,9050,4130,1850,1680,1.46,3.77,-0.54,0.6
2014,21,MW,2,9330,4160,1820,1780,26.59,23.81,12.35,34.85
2014,22,MW,2,7330,3340,1460,1450,-7.33,-7.48,-17.98,-4.61
2014,23,MW,2,9190,3900,1760,1630,-0.11,-5.57,-8.33,-1.81
2014,24,MW,2,9150,4040,1820,1740,54.82,49.08,41.09,51.3
2014,25,MW,2,8580,3870,1760,1530,-10.25,-12.84,-16.19,-16.85
2014,26,MW,2,8820,3840,1760,1650,-12.06,-14.67,-20.36,-7.3
2014,27,MW,2,8620,3780,1700,1620,50.44,47.08,33.86,63.64
2014,28,MW,2,7150,3110,1400,1310,-23.2,-25.06,-27.08,-20.61
2014,29,MW,2,8240,3640,1600,1530,-4.63,-5.45,-9.09,-3.77
2014,30,MW,2,8480,3690,1690,1540,1.19,2.79,-1.74,4.05
2014,31,MW,2,8590,3870,1750,1630,-1.6,1.31,-1.13,4.49
2014,32,MW,2,8360,3560,1600,1560,-3.58,-4.04,-4.19,3.31
2014,33,MW,2,8600,3630,1580,1570,0.7,-0.82,-6.51,5.37
2014,34,MW,2,8830,3910,1780,1620,3.03,4.55,2.89,1.89
2014,35,MW,2,8840,3780,1660,1640,1.38,1.89,-1.78,11.56
2014,36,MW,2,7180,3120,1370,1310,8.3,8.33,7.03,11.97
2014,37,MW,2,8980,3810,1690,1670,-3.02,-4.27,-4.52,3.09
2014,38,MW,2,9040,3880,1630,1590,3.43,3.74,-5.78,2.58
2014,39,MW,2,8980,3890,1730,1690,25.07,25.89,20.98,32.03
2014,40,MW,2,8770,3790,1710,1620,-10.51,-9.98,-10.47,-6.36
2014,41,MW,2,8570,3660,1560,1600,19.03,16.93,13.04,15.11
2014,42,MW,2,7570,3360,1450,1370,16.28,19.57,15.08,11.38
2014,43,MW,2,8390,3570,1520,1570,-7.29,-10.08,-16.02,-4.85
2014,44,MW,2,8590,3770,1680,1550,-6.02,-5.51,-5.08,-6.63
2014,45,MW,2,8520,3640,1580,1570,-3.4,-4.96,-6.51,-1.88
2014,46,MW,2,7710,3360,1530,1440,0.52,0.6,-1.29,0.7
2014,47,MW,2,8120,3540,1560,1530,-6.34,-4.07,-6.59,-5.56
2014,48,MW,2,6470,2820,1230,1230,-4.57,-6.62,-13.38,-6.11
2014,49,MW,2,7570,3330,1510,1420,0.8,2.46,0.67,2.16
2014,50,MW,2,8480,3890,1850,1630,0.83,2.64,-2.63,-1.21
2014,51,MW,2,8860,4040,1940,1770,4.98,3.86,0.0,1.72
2014,52,MW,2,6330,2910,1450,1370,3.09,2.46,-1.36,4.58
2014,53,MW,2,2390,1110,570,490,,,,
2015,1,MW,2,13040,5840,2980,2460,462.07,426.13,413.79,392.0
2015,2,MW,2,8750,3680,1790,1510,-20.6,-26.84,-30.62,-29.77
2015,3,MW,2,12320,5170,2450,1970,-0.4,-3.9,-6.13,-11.26
2015,4,MW,2,11530,4840,2270,1870,21.24,19.21,17.62,11.98
2015,5,MW,2,10600,4370,1970,1760,-5.02,-7.02,-11.26,4.14
2015,6,MW,2,10820,4490,1960,1820,2.37,8.98,0.51,16.67
2015,7,MW,2,9810,4070,1770,1630,-7.19,-4.68,-9.23,-2.4
2015,8,MW,2,10890,4550,1980,1880,12.73,14.61,10.0,20.51
2015,9,MW,2,11160,4640,2050,1840,2.95,3.11,0.49,-1.08
2015,10,MW,2,10850,4630,1970,1990,0.09,3.81,2.6,8.15
2015,11,MW,2,10910,4660,1990,1970,0.0,1.75,-1.97,4.23
2015,12,MW,2,11110,4770,2080,1920,2.59,2.36,1.46,-2.54
2015,13,MW,2,11020,4710,2050,1990,-1.52,-1.46,-5.96,-0.5
2015,14,MW,2,9950,4300,1800,1750,-7.61,-4.44,-9.09,-3.85
2015,15,MW,2,10100,4230,1680,1650,-0.39,-2.98,-5.08,-8.33
2015,16,MW,2,10640,4680,2080,1910,5.77,9.86,13.66,7.3
2015,17,MW,2,10370,4580,2040,1850,5.82,3.62,4.62,-1.07
2015,18,MW,2,9250,4140,1830,1740,-11.9,-11.16,-12.86,-9.38
2015,19,MW,2,9420,4180,1830,1720,-3.38,-1.88,-2.14,-7.03
2015,20,MW,2,9560,4150,1890,1680,5.64,0.48,2.16,0.0
2015,21,MW,2,7640,3310,1500,1290,-18.11,-20.43,-17.58,-27.53
2015,22,MW,2,9400,3990,1800,1620,28.24,19.46,23.29,11.72
2015,23,MW,2,8880,3850,1700,1610,-3.37,-1.28,-3.41,-1.23
2015,24,MW,2,9030,3850,1730,1550,-1.31,-4.7,-4.95,-10.92
2015,25,MW,2,9170,4050,1800,1670,6.88,4.65,2.27,9.15
2015,26,MW,2,9010,3830,1680,1610,2.15,-0.26,-4.55,-2.42
2015,27,MW,2,7830,3290,1450,1340,-9.16,-12.96,-14.71,-17.28
2015,28,MW,2,8700,3610,1590,1490,21.68,16.08,13.57,13.74
2015,29,MW,2,8650,3650,1570,1510,4.98,0.27,-1.88,-1.31
2015,30,MW,2,9090,3770,1620,1540,7.19,2.17,-4.14,0.0
2015,31,MW,2,8740,3660,1640,1450,1.75,-5.43,-6.29,-11.04
2015,32,MW,2,8660,3570,1550,1460,3.59,0.28,-3.12,-6.41
2015,33,MW,2,8970,3630,1590,1470,4.3,0.0,0.63,-6.37
2015,34,MW,2,9040,3670,1540,1560,2.38,-6.14,-13.48,-3.7
2015,35,MW,2,9190,3810,1680,1600,3.96,0.79,1.2,-2.44
2015,36,MW,2,7170,2840,1280,1140,-0.14,-8.97,-6.57,-12.98
2015,37,MW,2,8960,3600,1540,1520,-0.22,-5.51,-8.88,-8.98
2015,38,MW,2,9050,3690,1600,1550,0.11,-4.9,-1.84,-2.52
2015,39,MW,2,9030,3770,1590,1620,0.56,-3.08,-8.09,-4.14
2015,40,MW,2,8830,3650,1550,1580,0.68,-3.69,-9.36,-2.47
2015,41,MW,2,7890,3330,1430,1380,-7.93,-9.02,-8.33,-13.75
2015,42,MW,2,9160,3880,1740,1640,21.0,15.48,20.0,19.71
2015,43,MW,2,9000,3850,1700,1630,7.27,7.84,11.84,3.82
2015,44,MW,2,8430,3490,1530,1460,-1.86,-7.43,-8.93,-5.81
2015,45,MW,2,8490,3600,1560,1500,-0.35,-1.1,-1.27,-4.46
2015,46,MW,2,8670,3580,1640,1530,12.45,6.55,7.19,6.25
2015,47,MW,2,6450,2750,1280,1160,-20.57,-22.32,-17.95,-24.18
2015,48,MW,2,7910,3310,1490,1390,22.26,17.38,21.14,13.01
2015,49,MW,2,8640,3720,1750,1560,14.13,11.71,15.89,9.86
2015,50,MW,2,8980,3890,1860,1630,5.9,0.0,0.54,0.0
2015,51,MW,2,7200,3290,1610,1410,-18.74,-18.56,-17.01,-20.34
2015,52,MW,2,3000,1320,650,550,-52.61,-54.64,-55.17,-59.85
2016,1,MW,2,13350,5850,2980,2400,2.38,0.17,0.0,-2.44
2016,2,MW,2,9210,3850,1800,1540,5.26,4.62,0.56,1.99
2016,3,MW,2,12540,5150,2370,2010,1.79,-0.39,-3.27,2.03
2016,4,MW,2,11580,4630,2150,1780,0.43,-4.34,-5.29,-4.81
2016,5,MW,2,9350,3670,1670,1360,-11.79,-16.02,-15.23,-22.73
2016,6,MW,2,12410,4900,2170,1900,14.7,9.13,10.71,4.4
2016,7,MW,2,10650,4200,1880,1560,8.56,3.19,6.21,-4.29
2016,8,MW,2,11320,4460,1950,1660,3.95,-1.98,-1.52,-11.7
2016,9,MW,2,11440,4640,2050,1760,2.51,0.0,0.0,-4.35
2016,10,MW,2,11160,4620,2000,1890,2.86,-0.22,1.52,-5.03
2016,11,MW,2,11100,4590,2010,1850,1.74,-1.5,1.01,-6.09
2016,12,MW,2,11380,4740,2010,1860,2.43,-0.63,-3.37,-3.12
2016,13,MW,2,10670,4430,1900,1740,-3.18,-5.94,-7.32,-12.56
2016,14,MW,2,11130,4440,1860,1690,11.86,3.26,3.33,-3.43
2016,15,MW,2,10630,4300,1890,1630,5.25,1.65,12.5,-1.21
2016,16,MW,2,10250,4190,1750,1600,-3.67,-10.47,-15.87,-16.23
2016,17,MW,2,10730,4510,1920,1790,3.47,-1.53,-5.88,-3.24
2016,18,MW,2,10630,4410,1930,1720,14.92,6.52,5.46,-1.15
2016,19,MW,2,10170,4310,1930,1710,7.96,3.11,5.46,-0.58
2016,20,MW,2,9720,4240,1850,1690,1.67,2.17,-2.12,0.6
2016,21,MW,2,9970,4230,1860,1700,30.5,27.79,24.0,31.78
2016,22,MW,2,7810,3370,1520,1350,-16.91,-15.54,-15.56,-16.67
2016,23,MW,2,9770,4020,1720,1570,10.02,4.42,1.18,-2.48
2016,24,MW,2,9280,3800,1630,1490,2.77,-1.3,-5.78,-3.87
2016,25,MW,2,8950,3850,1690,1560,-2.4,-4.94,-6.11,-6.59
2016,26,MW,2,5790,2450,1080,970,-35.74,-36.03,-35.71,-39.75
2016,27,MW,2,9960,4260,1850,1660,27.2,29.48,27.59,23.88
2016,28,MW,2,9200,3790,1560,1570,5.75,4.99,-1.89,5.37
2016,29,MW,2,8770,3600,1590,1410,1.39,-1.37,1.27,-6.62
2016,30,MW,2,9110,3770,1670,1410,0.22,0.0,3.09,-8.44
2016,31,MW,2,8890,3600,1570,1340,1.72,-1.64,-4.27,-7.59
2016,32,MW,2,9020,3700,1630,1420,4.16,3.64,5.16,-2.74
2016,33,MW,2,9340,3730,1590,1410,4.12,2.75,0.0,-4.08
2016,34,MW,2,9280,3740,1590,1420,2.65,1.91,3.25,-8.97
2016,35,MW,2,9050,3760,1630,1470,-1.52,-1.31,-2.98,-8.12
2016,36,MW,2,7600,3050,1340,1200,6.0,7.39,4.69,5.26
2016,37,MW,2,9480,3780,1610,1460,5.8,5.0,4.55,-3.95
2016,38,MW,2,9650,3830,1640,1450,6.63,3.79,2.5,-6.45
2016,39,MW,2,9310,3810,1640,1510,3.1,1.06,3.14,-6.79
2016,40,MW,2,9110,3690,1580,1480,3.17,1.1,1.94,-6.33
2016,41,MW,2,7950,3230,1410,1290,0.76,-3.0,-1.4,-6.52
2016,42,MW,2,9020,3680,1600,1400,-1.53,-5.15,-8.05,-14.63
2016,43,MW,2,8800,3680,1600,1500,-2.22,-4.42,-5.88,-7.98
2016,44,MW,2,8600,3480,1570,1340,2.02,-0.29,2.61,-8.22
2016,45,MW,2,8650,3460,1540,1350,1.88,-3.89,-1.28,-10.0
2016,46,MW,2,8710,3480,1560,1380,0.46,-2.79,-4.88,-9.8
2016,47,MW,2,7000,2770,1200,1090,8.53,0.73,-6.25,-6.03
2016,48,MW,2,8730,3480,1600,1400,10.37,5.14,7.38,0.72
2016,49,MW,2,9550,3960,1810,1570,10.53,6.45,3.43,0.64
2016,50,MW,2,9520,4070,1840,1690,6.01,4.63,-1.08,3.68
2016,51,MW,2,9220,3970,1910,1690,28.06,20.67,18.63,19.86
2016,52,MW,2,3900,1610,780,680,30.0,21.97,20.0,23.64
